step,node,sig,state_0,state_1,state_2,state_3,state_d,tate_D
3768,3518,0.23404679568105483,10,17,10,22,49,3409
3769,3526,0.23519606885257366,14,18,11,22,48,3405
3770,3530,0.23577216894214373,15,22,7,23,55,3404
3771,3532,0.23606058465782068,19,12,9,27,47,3416
3772,3534,0.23634924407404215,13,20,8,21,60,3410
3773,3544,0.2377961945047776,18,17,11,23,46,3419
3774,3562,0.2404160290015986,21,19,9,29,50,3416
3775,3568,0.24129367844801225,12,24,12,22,57,3435
3776,3577,0.24261424402370463,21,23,12,29,53,3430
3777,3583,0.24349734570614037,21,18,14,30,58,3436
3778,3595,0.2452700786423919,23,16,12,30,62,3440
3779,3586,0.24393971315003699,24,26,2,34,66,3443
3780,3586,0.24393971315003699,9,13,11,25,72,3456
3781,3584,0.24364474105478992,23,16,8,18,58,3463
3782,3584,0.24364474105478992,17,17,9,22,57,3462
3783,3580,0.24305552257533283,20,14,6,26,57,3461
3784,3571,0.2417333217034117,14,20,5,25,62,3454
3785,3557,0.23968632300645645,9,8,8,19,58,3469
3786,3552,0.23895813504823282,24,12,4,13,59,3445
3787,3535,0.23649366515084028,16,9,4,16,52,3455
3788,3530,0.23577216894214373,15,11,5,14,54,3436
3789,3512,0.2331874037227632,12,9,6,14,42,3447
3790,3505,0.23218755843963995,18,7,4,17,48,3418
3791,3490,0.230055119200214,11,7,4,10,50,3423
3792,3491,0.23019685361010156,18,7,3,10,43,3409
3793,3477,0.2282181434146059,12,15,1,17,32,3414
3794,3487,0.2296302832144622,8,6,11,7,45,3400
3795,3481,0.22878226434206764,19,17,2,19,27,3403
3796,3487,0.2296302832144622,9,14,7,18,52,3381
3797,3484,0.2292059982122883,18,8,10,16,34,3401
3798,3484,0.2292059982122883,16,14,4,18,52,3380
3799,3472,0.22751437095358926,13,9,11,9,45,3397
3800,3475,0.22793645057321624,17,8,9,13,45,3380
3801,3466,0.2266718669149393,12,16,4,19,40,3384
3802,3463,0.22625144275375123,9,11,7,20,47,3372
3803,3455,0.225133010998042,14,15,1,22,45,3366
3804,3446,0.22387947062660732,7,9,7,13,48,3371
3805,3450,0.22443598573092652,15,7,8,9,37,3370
3806,3449,0.22429676485053143,11,12,3,15,36,3373
3807,3449,0.22429676485053143,10,9,5,15,35,3375
3808,3448,0.2241576053704259,10,11,2,18,37,3371
3809,3442,0.22332393811081777,13,10,5,16,32,3372
3810,3443,0.22346272910895498,10,5,9,9,42,3367
3811,3443,0.22346272910895498,19,6,5,14,28,3371
3812,3440,0.2230465403980427,5,15,3,12,44,3364
3813,3442,0.22332393811081777,12,10,9,11,29,3369
3814,3438,0.22276938842034372,8,15,4,16,40,3359
3815,3438,0.22276938842034372,11,7,11,13,32,3364
3816,3432,0.2219394071732938,13,11,4,15,39,3356
3817,3425,0.22097389222018785,9,5,8,9,37,3364
3818,3414,0.21946274150220205,17,4,1,16,32,3355
3819,3394,0.21673426519215802,4,3,1,10,42,3354
3820,3374,0.21403040905516316,8,1,2,5,31,3347
3821,3361,0.21228610998083833,5,3,1,6,33,3326
3822,3346,0.21028638953572415,3,5,2,4,26,3321
3823,3340,0.20949038109877885,7,4,1,6,26,3302
3824,3338,0.20922553760049137,7,7,1,7,23,3295
3825,3337,0.2090932082203394,2,8,6,5,19,3298
3826,3348,0.21055221834002902,9,9,5,12,19,3283
3827,3349,0.21068522511710228,9,9,6,15,19,3290
3828,3354,0.21135118275883763,13,6,4,19,30,3277
3829,3349,0.21068522511710228,8,10,4,9,35,3288
3830,3346,0.21028638953572415,7,7,5,12,28,3290
3831,3340,0.20949038109877885,11,5,3,13,27,3287
3832,3329,0.2080367899430789,6,7,0,14,34,3279
3833,3322,0.20711565648770708,8,5,3,11,25,3277
3834,3323,0.20724706227911824,7,6,4,7,30,3268
3835,3321,0.206984312260586,9,8,3,7,23,3273
3836,3322,0.20711565648770708,8,4,4,11,24,3270
3837,3321,0.206984312260586,10,6,2,10,24,3270
3838,3314,0.20606662636071213,9,7,1,11,27,3266
3839,3316,0.206328514544104,8,3,5,8,26,3264
3840,3310,0.20554358861947544,7,14,1,12,22,3260
3841,3317,0.20645955096934876,5,5,9,9,27,3255
3842,3313,0.2059357745995618,10,12,2,17,21,3255
3843,3320,0.20685302959650098,9,4,8,11,32,3249
3844,3316,0.206328514544104,12,11,3,16,22,3256
3845,3320,0.20685302959650098,6,6,7,13,33,3251
3846,3317,0.20645955096934876,17,5,3,13,24,3258
3847,3312,0.2058049843900429,10,3,2,11,35,3256
3848,3300,0.2042403022840918,7,2,1,8,25,3269
3849,3290,0.20294316871114162,6,3,0,7,26,3258
3850,3275,0.20100899975052938,3,3,0,7,20,3257
3851,3273,0.2007521556650031,5,1,3,3,21,3242
3852,3270,0.20036735046842488,7,3,1,4,16,3242
3853,3262,0.199343906805308,2,7,1,8,16,3236
3854,3261,0.19921625278518348,4,2,5,3,21,3227
3855,3253,0.19819723141642867,6,7,1,8,15,3224
3856,3255,0.19845161834384634,7,2,5,5,24,3210
3857,3254,0.198324394183207,9,5,1,9,17,3214
3858,3253,0.19819723141642867,2,8,2,7,23,3212
3859,3254,0.198324394183207,2,10,3,10,17,3211
3860,3257,0.19870625086159543,6,10,4,9,22,3203
3861,3262,0.199343906805308,6,8,6,9,22,3206
3862,3266,0.19985513714711323,14,5,5,15,18,3205
3863,3269,0.20023920497225123,9,9,5,11,32,3200
3864,3270,0.20036735046842488,9,7,6,12,23,3212
3865,3273,0.2007521556650031,10,8,3,13,30,3206
3866,3270,0.20036735046842488,4,11,2,13,27,3216
3867,3268,0.20011112092213226,6,7,6,8,26,3217
3868,3274,0.20088054697694296,11,6,5,13,21,3212
3869,3271,0.20049555741384434,9,11,3,16,24,3211
3870,3270,0.20036735046842488,7,5,4,13,32,3210
3871,3268,0.20011112092213226,10,6,3,16,22,3213
3872,3263,0.19947162224813728,7,8,2,11,34,3206
3873,3271,0.20049555741384434,13,6,7,5,27,3205
3874,3276,0.20113751398877167,16,9,2,16,22,3206
3875,3279,0.20152342552097835,5,10,4,15,29,3213
3876,3280,0.20165218564720608,11,5,9,10,22,3222
3877,3280,0.20165218564720608,12,8,4,11,30,3215
3878,3282,0.2019098903399134,13,5,6,11,26,3219
3879,3282,0.2019098903399134,14,7,2,16,27,3216
3880,3281,0.20178100725258785,6,8,3,12,33,3220
3881,3283,0.20203883491193594,13,6,5,9,25,3223
3882,3278,0.20139472687107815,10,7,1,12,29,3224
3883,3272,0.20062382581166424,6,3,4,7,29,3229
3884,3266,0.19985513714711323,9,6,1,11,19,3226
3885,3260,0.19908866018428378,5,5,2,8,29,3217
3886,3260,0.19908866018428378,5,3,4,7,20,3221
3887,3259,0.19896112899909305,6,12,1,11,20,3210
3888,3264,0.19959939911711536,3,9,7,10,22,3208
3889,3274,0.20088054697694296,9,10,6,15,19,3205
3890,3281,0.20178100725258785,9,13,4,15,29,3204
3891,3288,0.20268448013628643,14,9,8,13,27,3210
3892,3292,0.2032021033075428,8,15,5,18,30,3212
3893,3295,0.20359096653442474,11,11,7,16,35,3212
3894,3297,0.2038505162674789,13,10,7,18,32,3215
3895,3297,0.2038505162674789,16,4,7,15,37,3218
3896,3292,0.2032021033075428,13,5,2,14,38,3225
3897,3279,0.20152342552097835,10,7,1,12,34,3228
3898,3274,0.20088054697694296,9,4,5,7,34,3220
3899,3267,0.19998309831484073,11,2,3,8,26,3224
3900,3262,0.199343906805308,9,3,2,6,32,3215
3901,3253,0.19819723141642867,8,4,1,7,25,3217
3902,3244,0.19705552860597597,2,6,2,5,28,3210
3903,3239,0.1964233968630777,5,6,3,6,19,3205
3904,3234,0.19579279845944925,9,5,1,10,24,3190
3905,3226,0.19478702898869876,2,3,3,7,25,3194
3906,3217,0.19366022573949965,6,5,1,6,24,3184
3907,3214,0.19328572699403132,4,5,4,4,23,3177
3908,3214,0.19328572699403132,13,5,3,7,20,3166
3909,3217,0.19366022573949965,10,7,3,10,25,3159
3910,3216,0.1935353316000298,9,6,3,13,22,3164
3911,3215,0.19341049868657154,6,9,2,11,30,3158
3912,3214,0.19328572699403132,4,5,6,11,21,3168
3913,3217,0.19366022573949965,8,10,3,10,27,3156
3914,3220,0.1940352755643991,6,8,6,8,26,3163
3915,3229,0.1951637328492352,9,13,4,14,24,3156
3916,3235,0.1959187954989195,5,19,4,16,30,3155
3917,3237,0.19617097353099175,6,10,8,16,28,3167
3918,3251,0.19794309004935418,11,9,6,17,29,3165
3919,3260,0.19908866018428378,15,11,4,13,31,3177
3920,3255,0.19845161834384634,6,13,3,17,32,3189
3921,3260,0.19908866018428378,3,10,8,10,34,3190
3922,3263,0.19947162224813728,20,9,4,15,24,3188
3923,3263,0.19947162224813728,8,9,3,13,42,3188
3924,3259,0.19896112899909305,5,12,6,11,28,3201
3925,3258,0.19883365922605944,13,8,6,14,30,3188
3926,3252,0.19807013003974508,7,9,3,13,39,3187
3927,3249,0.19768919421206424,9,5,5,12,29,3192
3928,3244,0.19705552860597597,12,7,2,12,31,3185
3929,3240,0.1965497005274337,4,7,2,13,28,3190
3930,3238,0.19629715453236266,8,9,2,11,27,3183
3931,3230,0.19528942337473984,7,6,3,9,27,3186
3932,3228,0.19503810361282967,11,1,4,5,31,3178
3933,3218,0.19378518111004014,9,5,1,7,25,3181
3934,3213,0.19316101651728154,10,6,1,7,31,3163
3935,3205,0.19216553584518478,3,5,3,5,24,3173
3936,3199,0.19142149454834545,8,2,3,5,20,3167
3937,3194,0.19080314139089588,7,5,1,7,22,3157
3938,3189,0.19018631588485974,7,3,2,6,22,3154
3939,3180,0.18907987728718928,3,5,1,5,21,3154
3940,3184,0.18957101729241266,6,2,4,4,17,3147
3941,3176,0.18858971362371546,7,7,0,9,16,3145
3942,3176,0.18858971362371546,2,4,4,6,25,3135
3943,3170,0.1878562978782809,13,1,2,9,13,3138
3944,3166,0.18736857327347411,3,3,1,4,29,3130
3945,3153,0.18579019882755632,5,3,1,4,14,3139
3946,3150,0.18542741929298223,2,3,2,5,20,3121
3947,3144,0.18470350212142533,7,1,2,3,15,3122
3948,3139,0.1841019091704494,6,1,1,4,19,3113
3949,3130,0.1830228676227779,4,2,1,5,13,3114
3950,3124,0.18230623695702902,5,2,1,4,19,3099
3951,3118,0.18159178858254055,3,2,1,3,16,3099
3952,3114,0.1811167011825959,4,5,0,4,15,3090
3953,3110,0.18064258237704411,0,1,4,1,13,3095
3954,3108,0.1804058860290198,8,2,1,4,12,3083
3955,3105,0.1800512951340581,3,5,1,5,16,3078
3956,3102,0.17969724838530635,2,4,3,4,14,3078
3957,3100,0.17946151940732682,6,2,1,6,13,3074
3958,3096,0.17899078638689983,0,6,0,5,18,3071
3959,3090,0.1782864981307029,2,3,3,3,12,3073
3960,3088,0.17805221809801827,7,2,1,7,13,3060
3961,3083,0.17746757327504672,2,1,2,3,16,3064
3962,3080,0.1771175096186845,6,0,1,2,14,3060
3963,3075,0.1765352747791167,4,4,0,5,12,3055
3964,3074,0.1764190084145415,2,2,3,2,15,3051
3965,3074,0.1764190084145415,8,0,2,4,10,3050
3966,3071,0.1760705703563065,5,3,0,4,16,3046
3967,3065,0.17537531803396256,2,2,1,3,13,3050
3968,3059,0.17468222901881778,5,1,1,4,12,3042
3969,3056,0.17433649508599053,3,0,1,1,15,3039
3970,3050,0.17364664701900503,3,4,0,2,10,3037
3971,3050,0.17364664701900503,1,2,3,2,12,3030
3972,3045,0.17307342212278,5,2,1,5,9,3028
3973,3045,0.17307342212278,2,2,2,3,17,3019
3974,3046,0.17318794727986814,5,4,1,3,11,3021
3975,3044,0.17295895685613316,0,9,0,8,13,3016
3976,3051,0.1737614717828368,3,4,4,7,11,3015
3977,3055,0.17422137046038808,7,7,1,9,14,3013
3978,3055,0.17422137046038808,4,6,2,8,18,3017
3979,3055,0.17422137046038808,6,3,3,8,16,3019
3980,3062,0.1750285032455104,5,6,3,5,19,3017
3981,3059,0.17468222901881778,9,6,1,11,12,3023
3982,3062,0.1750285032455104,2,4,4,5,24,3020
3983,3063,0.175144048099413,8,4,3,7,12,3028
3984,3060,0.1747975937151207,5,8,0,12,21,3017
3985,3059,0.17468222901881778,3,4,4,6,22,3021
3986,3060,0.1747975937151207,4,8,2,6,20,3019
3987,3069,0.17583857908450143,6,8,4,8,17,3017
3988,3071,0.1760705703563065,7,9,4,10,17,3022
3989,3078,0.17688443504167864,10,3,5,10,23,3020
3990,3075,0.1765352747791167,7,6,1,11,22,3031
3991,3072,0.176186656212704,4,7,1,9,25,3029
3992,3076,0.17665160133217206,9,8,2,9,19,3025
3993,3070,0.17595454465011864,4,9,1,14,20,3028
3994,3076,0.17665160133217206,1,5,7,5,26,3026
3995,3074,0.1764190084145415,11,6,2,12,13,3032
3996,3077,0.17676798808320354,2,7,4,7,30,3024
3997,3078,0.17688443504167864,5,9,7,5,15,3036
3998,3083,0.17746757327504672,10,7,4,14,21,3022
3999,3087,0.17793516855075184,10,11,4,10,28,3020
4000,3086,0.17781817930401403,4,11,4,18,22,3028
4001,3086,0.17781817930401403,6,10,4,15,29,3022
4002,3089,0.17816932795496204,10,6,5,9,30,3026
4003,3086,0.17781817930401403,15,7,2,15,23,3027
4004,3084,0.17758438167538312,2,9,2,12,36,3025
4005,3088,0.17805221809801827,9,11,3,9,25,3027
4006,3084,0.17758438167538312,5,14,2,15,29,3023
4007,3095,0.17887325410850324,7,6,8,11,29,3023
4008,3094,0.1787557822030065,13,13,4,17,22,3026
4009,3101,0.1795793536833456,6,11,6,19,37,3015
4010,3109,0.1805242039555319,18,8,7,13,29,3026
4011,3118,0.18159178858254055,9,10,7,13,34,3036
4012,3122,0.1820678451081738,12,16,5,15,31,3039
4013,3126,0.1825448712830173,7,13,8,15,37,3042
4014,3130,0.1830228676227779,14,11,6,16,33,3046
4015,3131,0.1831425183556734,12,12,7,11,40,3048
4016,3126,0.1825448712830173,10,7,6,17,29,3062
4017,3131,0.1831425183556734,12,13,5,12,42,3042
4018,3123,0.18218701072699262,9,12,5,22,26,3057
4019,3130,0.1830228676227779,9,5,8,15,44,3042
4020,3126,0.1825448712830173,10,14,4,14,31,3057
4021,3127,0.18266427939502394,9,7,6,18,35,3051
4022,3123,0.18218701072699262,17,8,2,16,37,3047
4023,3116,0.18135412377488136,7,12,3,13,42,3046
4024,3115,0.18123538220597146,12,4,7,14,28,3051
4025,3113,0.1809980806964076,11,10,2,13,36,3043
4026,3111,0.18076102130205413,9,7,5,10,34,3048
4027,3115,0.18123538220597146,13,9,5,11,28,3045
4028,3114,0.1811167011825959,7,15,2,17,33,3041
4029,3111,0.18076102130205413,6,9,6,17,30,3046
4030,3115,0.18123538220597146,13,4,6,15,30,3043
4031,3111,0.18076102130205413,15,6,4,14,30,3046
4032,3111,0.18076102130205413,5,8,4,8,38,3048
4033,3101,0.1795793536833456,7,10,2,14,20,3058
4034,3106,0.18016943162685545,4,9,6,10,32,3040
4035,3105,0.1800512951340581,10,9,4,11,24,3048
4036,3108,0.1804058860290198,12,8,2,17,31,3035
4037,3102,0.17969724838530635,8,9,4,13,30,3044
4038,3102,0.17969724838530635,7,8,6,11,32,3038
4039,3101,0.1795793536833456,10,5,6,11,25,3045
4040,3099,0.17934374554848362,5,11,2,11,33,3039
4041,3101,0.1795793536833456,12,5,7,10,22,3043
4042,3100,0.17946151940732682,7,9,3,13,31,3038
4043,3089,0.17816932795496204,8,6,5,10,29,3042
4044,3087,0.17793516855075184,7,1,6,5,33,3037
4045,3082,0.1773508251383524,9,5,0,9,23,3041
4046,3078,0.17688443504167864,3,11,1,12,24,3031
4047,3077,0.17676798808320354,4,5,6,6,24,3033
4048,3084,0.17758438167538312,17,4,3,8,24,3021
4049,3080,0.1771175096186845,8,9,2,11,24,3030
4050,3089,0.17816932795496204,10,7,5,8,29,3021
4051,3088,0.17805221809801827,13,8,2,15,18,3033
4052,3096,0.17899078638689983,7,8,4,13,30,3026
4053,3095,0.17887325410850324,11,10,3,14,20,3038
4054,3105,0.1800512951340581,6,5,6,10,32,3036
4055,3102,0.17969724838530635,9,8,2,12,15,3059
4056,3116,0.18135412377488136,5,10,4,12,28,3043
4057,3109,0.1805242039555319,6,15,2,14,19,3060
4058,3125,0.18242552380635635,4,6,9,11,33,3046
4059,3122,0.1820678451081738,23,4,4,15,15,3064
4060,3122,0.1820678451081738,8,4,1,14,43,3052
4061,3105,0.1800512951340581,8,4,2,9,20,3079
4062,3107,0.18028762858898012,7,4,2,10,29,3053
4063,3108,0.1804058860290198,12,4,2,11,15,3063
4064,3112,0.18087952073902944,3,14,1,13,27,3050
4065,3126,0.1825448712830173,9,7,7,13,16,3060
4066,3132,0.18326222976351375,12,15,1,24,21,3053
4067,3148,0.18518587037363207,5,10,6,19,32,3060
4068,3159,0.18651740076648343,10,17,5,15,26,3075
4069,3176,0.18858971362371546,11,19,8,18,31,3072
4070,3197,0.1911739699208409,12,14,11,22,26,3091
4071,3210,0.19278725232998756,18,18,7,27,33,3094
4072,3214,0.19328572699403132,9,15,8,26,43,3109
4073,3221,0.19416041465816447,15,7,8,22,37,3125
4074,3226,0.19478702898869876,14,13,4,16,44,3130
4075,3229,0.1951637328492352,9,18,3,19,38,3139
4076,3232,0.19554098831145603,11,13,7,20,36,3142
4077,3239,0.1964233968630777,15,10,8,18,41,3140
4078,3239,0.1964233968630777,12,15,6,16,45,3145
4079,3234,0.19579279845944925,17,10,6,19,41,3146
4080,3230,0.19528942337473984,12,6,5,15,49,3147
4081,3229,0.1951637328492352,14,10,4,12,39,3151
4082,3222,0.1942856150028947,7,15,4,16,37,3150
4083,3225,0.19466158359157792,19,11,5,16,40,3131
4084,3222,0.1942856150028947,9,16,2,18,44,3136
4085,3219,0.19391019771667647,7,13,5,13,44,3140
4086,3226,0.19478702898869876,7,12,7,18,29,3146
4087,3234,0.19579279845944925,14,16,4,19,37,3136
4088,3241,0.19667606552969244,15,13,7,21,35,3143
4089,3253,0.19819723141642867,12,13,6,18,45,3147
4090,3253,0.19819723141642867,17,12,4,25,30,3165
4091,3256,0.19857890390207747,8,14,4,16,53,3158
4092,3250,0.19781611144141825,13,9,9,12,31,3182
4093,3262,0.199343906805308,15,11,7,12,45,3160
4094,3253,0.19819723141642867,12,15,4,18,31,3182
4095,3264,0.19959939911711536,4,13,9,14,47,3166
4096,3254,0.198324394183207,12,16,4,21,25,3186
4097,3264,0.19959939911711536,4,12,9,15,49,3165
4098,3261,0.19921625278518348,27,9,4,20,27,3177
4099,3266,0.19985513714711323,7,10,6,19,51,3168
4100,3252,0.19807013003974508,15,6,5,16,30,3194
4101,3250,0.19781611144141825,7,11,2,13,53,3166
4102,3234,0.19579279845944925,10,8,3,13,28,3188
4103,3232,0.19554098831145603,9,7,3,12,42,3161
4104,3228,0.19503810361282967,15,7,5,9,27,3169
4105,3230,0.19528942337473984,12,10,5,13,39,3149
4106,3235,0.1959187954989195,14,7,7,12,31,3159
4107,3232,0.19554098831145603,18,7,3,19,33,3155
4108,3235,0.1959187954989195,7,9,5,15,39,3157
4109,3232,0.19554098831145603,12,11,3,15,30,3164
4110,3236,0.19604485385463305,5,11,6,14,36,3160
4111,3241,0.19667606552969244,15,11,6,18,25,3161
4112,3251,0.19794309004935418,7,13,7,17,37,3160
4113,3251,0.19794309004935418,13,13,6,18,32,3169
4114,3263,0.19947162224813728,9,11,9,15,41,3166
4115,3265,0.19972723741565002,16,15,5,18,32,3177
4116,3270,0.20036735046842488,6,14,9,24,33,3179
4117,3271,0.20049555741384434,13,13,6,20,41,3177
4118,3275,0.20100899975052938,10,14,7,22,38,3180
4119,3279,0.20152342552097835,10,14,6,18,42,3185
4120,3283,0.20203883491193594,18,14,5,22,39,3181
4121,3295,0.20359096653442474,8,14,8,17,45,3191
4122,3295,0.20359096653442474,13,20,6,18,36,3202
4123,3305,0.2048911762302143,10,15,12,19,43,3196
4124,3312,0.2058049843900429,16,14,9,22,38,3206
4125,3311,0.2056742557305589,11,15,6,21,49,3210
4126,3309,0.20541298305512015,12,11,9,17,43,3219
4127,3306,0.20502153562513453,20,9,6,18,45,3211
4128,3301,0.20437035400936845,16,11,6,14,54,3205
4129,3288,0.20268448013628643,8,14,7,14,47,3211
4130,3288,0.20268448013628643,15,11,8,16,46,3192
4131,3277,0.20126608969464246,12,13,5,17,47,3194
4132,3278,0.20139472687107815,12,7,10,14,45,3189
4133,3279,0.20152342552097835,18,16,4,18,39,3183
4134,3283,0.20203883491193594,7,15,8,22,41,3186
4135,3286,0.20242603756316457,16,18,5,19,46,3179
4136,3290,0.20294316871114162,8,15,9,17,48,3189
4137,3296,0.20372071064126926,9,18,8,19,40,3196
4138,3309,0.20541298305512015,18,15,11,22,39,3191
4139,3321,0.206984312260586,13,23,6,25,49,3193
4140,3321,0.206984312260586,12,24,8,26,47,3204
4141,3335,0.20882873419483064,17,17,15,24,52,3196
4142,3344,0.2100208070626943,22,17,11,29,48,3208
4143,3348,0.21055221834002902,17,16,9,32,54,3216
4144,3346,0.21028638953572415,15,11,10,25,53,3234
4145,3340,0.20949038109877885,19,17,7,22,54,3227
4146,3342,0.20975547091817556,15,4,14,16,50,3241
4147,3331,0.20830052506269606,25,13,1,25,43,3235
4148,3329,0.2080367899430789,9,9,7,19,55,3232
4149,3316,0.206328514544104,17,7,5,17,42,3241
4150,3313,0.2059357745995618,19,8,6,17,49,3217
4151,3304,0.20476087837309484,9,17,3,19,47,3218
4152,3309,0.20541298305512015,10,11,8,20,39,3216
4153,3316,0.206328514544104,14,17,6,27,33,3212
4154,3329,0.2080367899430789,15,12,6,27,44,3212
4155,3332,0.20843248498282677,18,23,4,29,41,3214
4156,3341,0.2096228952180731,8,19,10,27,53,3215
4157,3357,0.21175149635152793,22,18,11,23,46,3221
4158,3368,0.21322405476217474,22,23,8,38,44,3222
4159,3390,0.21619152394814048,19,16,14,33,56,3230
4160,3407,0.21850497512349748,24,28,8,33,57,3240
4161,3414,0.21946274150220205,19,28,13,38,55,3254
4162,3435,0.22235412126790433,20,15,18,36,62,3263
4163,3446,0.22387947062660732,27,27,10,38,58,3275
4164,3472,0.22751437095358926,22,23,15,43,61,3282
4165,3486,0.22948879365260627,23,33,11,41,67,3297
4166,3510,0.23290142820521526,22,27,16,42,69,3310
4167,3518,0.23404679568105483,36,20,14,37,72,3331
4168,3527,0.23534000243867986,36,23,11,34,86,3328
4169,3513,0.23333048308620766,23,19,12,36,75,3362
4170,3517,0.2339034110810871,30,18,11,32,76,3346
4171,3514,0.23347362351052295,30,19,10,35,66,3357
4172,3522,0.23462094427838426,30,21,12,34,75,3342
4173,3517,0.2339034110810871,23,21,10,30,73,3365
4174,3531,0.23591634633363345,27,18,11,27,74,3360
4175,3532,0.23606058465782068,36,23,8,38,58,3368
4176,3543,0.23765122559012308,21,23,10,40,79,3359
4177,3545,0.23794122425043068,31,21,12,26,73,3380
4178,3549,0.238521951379495,21,23,12,35,69,3385
4179,3549,0.238521951379495,26,20,15,35,59,3394
4180,3558,0.23983214279744422,34,15,10,42,71,3377
4181,3549,0.238521951379495,24,23,7,43,66,3395
4182,3548,0.23837667839172907,24,15,14,36,72,3388
4183,3543,0.23765122559012308,29,17,10,31,68,3393
4184,3551,0.2388126797161414,23,19,12,35,70,3384
4185,3561,0.24026996641219364,33,23,8,32,70,3385
4186,3548,0.23837667839172907,17,34,4,47,70,3389
4187,3568,0.24129367844801225,24,12,23,33,71,3385
4188,3570,0.24158671334416865,29,39,7,41,71,3381
4189,3600,0.2460112835510519,25,21,25,44,69,3386
4190,3610,0.24749821478614017,30,36,13,48,73,3400
4191,3619,0.24884159978285272,35,27,20,41,92,3395
4192,3623,0.24944022265495042,46,13,18,47,79,3416
4193,3615,0.24824393837184425,33,27,6,46,100,3411
4194,3616,0.24839326354704142,38,15,18,29,88,3427
4195,3604,0.24660533300821222,27,31,9,40,78,3431
4196,3616,0.24839326354704142,32,9,22,34,74,3433
4197,3612,0.24779632371694524,42,23,4,38,81,3428
4198,3596,0.24541819895276426,27,13,13,31,83,3445
4199,3581,0.24320273645653318,27,15,7,28,80,3439
4200,3563,0.2405621522684122,21,18,8,30,66,3438
4201,3558,0.23983214279744422,25,10,15,23,72,3418
4202,3542,0.23750631751456383,26,22,7,26,67,3410
4203,3547,0.23823146620211755,28,18,14,25,76,3381
4204,3537,0.23678269000337998,23,23,10,35,62,3394
4205,3544,0.2377961945047776,25,15,14,34,72,3377
4206,3536,0.23663814712986353,28,22,9,35,65,3385
4207,3541,0.2373614702861508,28,20,12,35,79,3362
4208,3546,0.23808631481894008,40,16,11,31,73,3370
4209,3551,0.2388126797161414,26,19,9,35,75,3382
4210,3550,0.23866728515708957,31,22,10,32,66,3390
4211,3555,0.23939486559788137,21,20,14,37,66,3392
4212,3541,0.2373614702861508,20,24,8,38,72,3393
4213,3546,0.23808631481894008,21,14,17,23,78,3388
4214,3537,0.23678269000337998,31,22,8,32,60,3393
4215,3540,0.237216683912889,29,14,11,29,80,3374
4216,3539,0.23707195840273826,30,20,7,31,66,3386
4217,3527,0.23534000243867986,20,24,5,40,70,3380
4218,3531,0.23591634633363345,19,16,13,28,75,3376
4219,3528,0.2354839969872303,39,19,8,34,58,3373
4220,3540,0.237216683912889,20,10,12,29,79,3378
4221,3532,0.23606058465782068,37,19,4,35,53,3392
4222,3535,0.23649366515084028,17,14,9,28,81,3383
4223,3538,0.23692729376361246,30,19,9,29,52,3396
4224,3541,0.2373614702861508,12,26,9,32,69,3390
4225,3552,0.23895813504823282,28,22,13,34,54,3390
4226,3569,0.24144016558927037,30,26,13,38,65,3380
4227,3576,0.24246727223620237,36,20,15,41,68,3389
4228,3586,0.24393971315003699,28,18,13,40,79,3398
4229,3583,0.24349734570614037,33,23,9,40,69,3412
4230,3580,0.24305552257533283,25,18,14,43,74,3409
4231,3588,0.24423492704234168,36,19,12,42,74,3397
4232,3584,0.24364474105478992,33,21,9,46,76,3403
4233,3595,0.2452700786423919,30,14,16,39,74,3411
4234,3582,0.24335001083675412,29,23,8,39,72,3424
4235,3590,0.24453038265079943,28,18,16,31,83,3406
4236,3595,0.2452700786423919,41,15,12,40,62,3420
4237,3591,0.24467820107309754,28,29,8,42,80,3408
4238,3594,0.24512201868879657,29,16,16,37,74,3419
4239,3599,0.2458629219191756,35,26,10,48,69,3406
4240,3603,0.2464567302260676,28,20,15,49,76,3411
4241,3618,0.2486920942640796,38,25,13,48,78,3401
4242,3613,0.24794546844540538,35,26,12,49,80,3416
4243,3615,0.24824393837184425,23,15,16,41,94,3424
4244,3614,0.24809467333416066,44,23,11,41,72,3424
4245,3620,0.24899116539300367,31,28,12,49,87,3407
4246,3630,0.25049012393285025,39,19,18,45,76,3423
4247,3633,0.25094098127268827,42,27,13,53,85,3410
4248,3638,0.2516936084843271,29,24,16,40,99,3425
4249,3638,0.2516936084843271,33,33,12,43,88,3429
4250,3649,0.2533546539454671,32,29,21,45,82,3429
4251,3652,0.2538089212062397,37,31,13,60,82,3426
4252,3672,0.25685107878360613,33,17,19,47,98,3438
4253,3667,0.25608830726048126,47,27,8,52,76,3462
4254,3663,0.25547916055423614,22,23,12,49,100,3461
4255,3659,0.25487096637586615,35,22,15,40,83,3468
4256,3648,0.2532033509494647,33,19,11,44,89,3463
4257,3643,0.25244773223755057,34,12,10,38,89,3465
4258,3626,0.249889820316904,28,12,8,29,79,3487
4259,3608,0.2472003466317285,23,18,3,32,76,3474
4260,3595,0.2452700786423919,20,9,13,22,70,3474
4261,3591,0.24467820107309754,24,14,5,28,62,3462
4262,3576,0.24246727223620237,19,13,6,22,61,3470
4263,3564,0.2407083362036637,16,14,8,17,65,3456
4264,3545,0.23794122425043068,24,11,6,21,56,3446
4265,3541,0.2373614702861508,24,5,10,19,64,3423
4266,3520,0.23433374795422077,21,13,2,19,63,3423
